26	23	14	31	13
39	7	9	28	47
5	13	3	16	30
3	48	41	13	7
31	30	7	22	27
12	23	46	41	37
8	5	34	46	33
13	20	39	40	42
28	41	1	7	27
15	49	1	22	9
24	11	49	19	46
6	30	12	15	20
37	21	30	6	44
35	47	12	36	39
40	45	31	1	41
27	14	28	35	47
21	12	14	39	20
27	23	17	30	39
40	19	41	50	38
16	38	28	6	1
24	23	50	39	8
38	12	14	46	18
31	19	46	40	32
25	50	30	8	24
33	27	17	46	4
20	13	5	33	6
18	1	26	40	47
34	48	37	43	5
31	33	50	3	26
9	13	38	11	35
39	10	25	1	44
16	32	9	17	20
30	9	49	28	43
18	29	16	44	1
14	48	46	3	7
22	19	37	3	39
4	3	11	8	41
30	2	32	14	13
4	48	1	14	32
13	19	20	27	41
48	38	29	42	16
39	2	30	43	21
10	25	49	11	32
15	1	8	37	19
11	32	25	47	42
6	35	18	16	29
43	4	35	41	18
49	25	41	45	22
5	35	33	25	13
3	27	7	43	46
37	26	22	15	3
24	27	35	14	39
14	22	20	11	29
44	34	8	15	49
26	44	8	32	50
38	13	20	18	39
25	9	29	2	17
31	40	26	39	33
12	1	8	37	9
42	40	19	47	20
47	17	41	43	38
21	40	15	34	19
5	18	47	38	33
43	3	47	10	36
6	45	11	15	18
35	16	45	10	3
11	10	13	3	42
35	42	33	44	11
33	10	41	23	6
1	8	15	18	39
19	37	38	6	9
25	17	26	7	35
6	21	33	47	37
36	43	28	42	9
43	14	1	22	11
34	33	31	32	9
10	39	4	48	7
44	40	32	49	12
1	44	14	7	22
33	10	30	28	16
32	10	38	45	35
42	8	35	38	18
13	9	7	30	6
15	14	20	39	7
2	21	45	22	17
2	21	4	41	30
28	22	21	45	19
18	36	20	49	16
17	39	12	29	40
46	36	30	28	4
4	7	17	25	29
18	8	33	40	22
1	16	37	36	34
2	15	43	40	33
37	12	22	9	40
28	49	24	9	19
47	18	8	25	1
35	17	25	32	45
1	47	38	42	39
3	43	19	48	32
42	28	34	25	18
26	13	27	7	10
9	41	25	46	39
24	41	7	25	22
34	2	11	29	23
7	48	16	21	1
10	36	21	34	6
15	2	6	24	18
3	10	43	18	31
7	32	44	3	20
9	43	17	6	10
10	4	25	30	47
32	38	33	49	5
34	49	7	32	26
14	37	29	33	23
13	25	4	19	43
7	37	19	33	18
47	33	48	7	27
16	50	15	19	17
49	23	33	8	6
5	50	14	23	21
1	47	48	25	46
9	35	6	11	29
9	40	12	5	23
20	2	41	4	9
6	32	4	10	13
33	35	31	9	6
48	28	16	14	44
11	19	23	49	14
24	17	18	25	22
22	8	19	40	32
38	22	31	41	37
37	27	1	50	22
43	21	48	12	5
4	30	32	50	41
30	10	14	12	43
44	19	34	28	29
49	3	41	13	46
32	9	26	40	4
43	12	14	17	27
2	26	29	14	4
37	4	38	13	28
21	13	45	9	28
37	31	6	41	49
45	6	40	20	29
39	32	8	5	22
11	24	20	25	35
31	35	17	28	39
42	20	13	22	27
21	2	24	13	37
50	1	21	32	36
4	1	21	26	7
44	29	38	41	25
12	5	7	31	3
19	22	7	18	17
18	14	6	48	19
43	6	49	17	11
26	28	49	40	50
5	14	16	39	34
41	49	29	44	18
14	15	47	10	24
15	23	25	46	49
40	28	8	42	22
49	20	9	21	33
34	35	3	30	16
40	46	48	6	11
12	25	24	18	15
9	34	35	23	22
9	13	25	6	14
12	8	31	27	37
38	22	24	10	33
8	5	19	36	33
14	49	16	47	13
17	6	10	42	18
44	36	10	16	15
34	38	28	37	11
32	11	41	26	4
46	43	12	44	18
38	21	39	47	15
29	45	41	35	30
40	13	10	19	45
30	16	45	41	10
12	27	32	5	11
36	38	34	8	7
19	5	7	12	26
5	46	37	21	8
