17	21	27	28	32
1	7	19	20	25
5	9	16	17	29
4	7	17	34	36
1	17	26	36	38
3	5	21	31	36
1	16	17	31	34
2	5	20	30	39
6	24	34	35	38
22	25	28	34	39
12	14	26	27	38
7	10	13	16	31
10	14	27	33	35
7	13	20	21	34
5	9	13	33	36
10	19	20	26	35
14	16	19	27	33
2	5	19	22	39
8	24	26	35	36
2	33	34	35	38
17	22	24	29	34
1	10	13	38	39
6	19	20	27	28
4	18	24	33	37
11	25	29	37	38
11	16	17	29	37
1	4	8	12	34
6	9	12	15	16
13	23	25	29	30
7	10	13	16	19
1	9	20	22	24
2	4	16	20	21
2	13	21	25	30
7	18	25	29	39
1	7	11	31	34
2	13	26	30	33
6	9	24	31	37
4	14	20	23	35
2	3	5	9	21
14	19	25	26	39
4	11	27	31	33
4	9	17	19	20
3	10	14	16	22
2	7	23	33	34
6	8	14	21	35
3	4	6	10	17
4	15	27	30	34
5	7	10	17	34
15	18	21	30	34
4	14	15	22	29
1	11	19	20	37
3	16	18	21	36
2	12	36	37	38
2	4	10	28	35
8	29	30	31	32
7	15	18	19	34
18	19	29	33	37
2	4	25	32	38
6	9	22	26	31
3	13	19	33	37
4	5	10	26	36
16	18	28	34	36
14	19	22	33	37
8	12	23	25	28
15	19	24	32	34
12	21	24	34	37
7	9	20	28	30
4	6	15	19	34
11	15	17	29	36
1	2	7	13	16
11	13	16	31	37
2	3	5	22	26
9	16	21	24	27
3	5	7	10	36
7	11	15	19	27
4	27	28	29	30
5	9	18	20	38
26	30	33	36	37
1	20	26	29	30
6	15	21	22	30
3	13	15	17	26
11	20	24	25	32
13	18	23	37	38
1	18	21	26	29
10	21	32	35	39
6	15	18	19	34
1	11	16	25	37
5	15	16	34	35
1	3	25	28	36
7	21	22	29	37
2	9	17	19	35
14	23	25	27	28
1	13	27	28	29
4	6	16	24	34
3	8	17	22	23
1	18	23	28	37
12	17	19	27	39
21	24	25	29	35
4	15	16	27	32
6	8	25	32	33
6	8	15	35	39
3	9	15	20	38
2	11	14	21	34
15	17	25	26	28
2	7	8	14	32
3	23	26	34	39
1	8	13	24	30
2	10	13	16	25
6	15	19	30	31
16	22	26	34	39
4	13	20	24	32
4	7	11	13	34
8	19	22	25	29
1	4	18	23	36
17	18	22	27	31
26	27	29	30	33
2	20	30	32	37
10	12	18	35	37
3	5	17	21	36
10	15	22	27	38
1	4	10	27	33
16	23	25	26	32
2	4	17	22	25
19	21	24	27	35
12	15	20	26	38
1	2	6	31	34
1	3	7	28	38
7	12	19	24	37
10	25	29	34	36
4	9	15	30	35
10	13	16	17	36
4	16	20	29	39
8	15	26	28	30
6	7	20	24	39
1	8	21	27	34
6	14	24	38	39
4	30	31	33	37
3	4	6	18	19
2	10	13	25	37
17	24	30	34	38
4	11	12	15	33
5	13	26	33	35
7	27	28	31	36
11	19	25	26	29
5	15	17	23	30
1	8	9	17	36
9	15	20	31	32
2	11	18	28	38
9	17	23	31	37
7	9	21	25	33
9	16	20	22	31
8	10	22	26	30
1	17	26	30	31
4	16	18	28	35
4	12	23	26	28
7	10	20	29	38
4	5	7	16	31
5	15	17	23	33
12	19	28	34	39
1	9	14	16	35
2	16	27	28	37
7	10	15	19	24
10	14	22	33	34
4	6	12	25	37
6	7	12	19	34
11	21	28	30	35
5	6	7	14	35
3	15	17	28	35
7	9	14	30	34
2	10	12	19	37
9	25	27	35	37
9	32	33	34	35
13	22	25	31	37
9	22	28	29	35
2	16	18	30	37
15	16	22	31	35
4	5	17	25	34
2	4	12	25	39
11	14	21	38	39
3	6	9	21	22
1	5	11	27	28
3	15	16	17	37
10	16	19	29	31
10	12	23	33	39
16	26	32	33	35
6	8	18	19	34
5	11	23	29	37
4	5	13	20	32
9	12	16	30	37
13	16	18	26	39
3	13	15	16	18
5	12	30	31	38
1	14	18	30	34
3	7	9	28	32
13	22	25	35	39
4	5	12	14	24
13	18	22	24	36
3	5	6	31	34
1	7	21	33	34
1	11	21	32	36
24	28	33	34	37
17	19	30	32	37
8	14	19	21	22
13	16	17	19	36
1	15	18	23	38
1	6	11	15	34
2	5	27	38	39
5	16	18	29	31
19	23	25	30	31
6	16	17	19	20
4	5	6	13	19
6	10	17	33	37
2	6	13	34	36
2	9	22	23	29
4	15	17	19	22
3	4	15	16	34
10	12	24	34	35
8	9	11	28	31
3	13	20	21	39
2	7	16	25	37
4	8	16	28	32
1	7	23	30	34
4	7	15	25	34
23	24	30	32	33
6	18	20	21	37
18	20	21	36	37
15	16	17	24	31
3	20	26	29	31
1	14	22	23	32
10	13	28	32	39
8	29	30	33	39
8	18	26	36	37
10	18	20	21	27
9	18	31	32	38
2	11	15	27	31
4	18	20	23	37
5	10	30	32	39
1	10	21	26	32
4	10	14	31	33
18	21	25	28	35
5	10	12	24	31
3	5	7	17	36
5	11	14	24	27
8	15	16	23	25
6	13	19	35	36
2	10	15	18	39
12	13	18	31	34
4	5	12	21	24
8	16	27	29	35
2	5	23	29	36
1	9	12	36	37
1	4	19	29	38
17	20	21	29	39
5	7	17	18	33
12	19	28	33	37
1	6	25	32	36
1	11	13	18	26
2	4	5	13	18
10	16	21	28	38
1	21	25	35	39
1	4	6	28	30
11	18	20	26	28
1	8	10	29	35
3	6	22	25	28
7	13	18	23	29
6	19	30	33	35
8	23	25	35	38
5	8	11	14	33
1	4	20	32	37
2	4	10	24	29
3	6	15	26	38
6	7	9	24	38
21	29	30	32	37
2	15	21	24	39
1	14	22	23	26
2	7	22	26	36
2	16	18	24	26
2	15	27	31	32
11	14	19	22	26
4	5	16	19	32
1	7	23	33	37
7	13	15	24	38
3	8	19	21	32
2	11	22	29	37
26	29	34	38	39
2	9	23	26	32
3	4	19	28	37
1	7	15	21	32
23	27	30	31	38
8	9	15	19	26
3	13	23	34	39
6	8	17	26	33
24	27	34	36	37
7	13	22	27	34
9	12	23	30	33
1	11	14	27	34
2	4	7	19	34
5	11	12	17	18
16	21	22	33	39
10	14	20	26	37
10	17	24	26	34
6	12	20	26	27
5	22	23	25	32
9	19	24	26	30
5	11	22	30	34
1	2	10	19	29
11	19	23	28	36
5	17	20	27	31
8	18	22	26	34
8	27	30	36	39
2	19	20	29	36
11	15	16	22	38
12	14	19	20	33
7	13	20	24	33
2	6	13	20	29
4	9	11	14	30
4	11	16	24	38
8	21	28	32	38
2	3	9	23	24
6	7	16	22	29
8	12	13	14	16
4	7	22	23	24
7	9	13	21	24
23	25	33	36	37
4	10	29	30	38
4	5	32	33	35
1	3	6	8	12
12	15	23	31	37
7	13	18	23	36
2	6	15	18	29
2	12	13	17	31
7	8	11	24	36
1	2	5	32	34
3	25	26	36	38
14	20	22	35	36
1	8	13	19	31
8	21	28	29	30
27	28	30	34	37
7	10	20	27	39
3	24	32	35	36
11	16	21	26	28
7	10	17	20	22
7	25	26	34	35
3	26	27	36	37
13	16	24	29	33
1	25	30	31	36
3	13	19	21	27
22	27	29	31	38
9	12	15	38	39
1	2	3	4	15
9	11	18	30	31
11	15	16	22	34
6	10	12	28	31
6	10	16	25	27
1	20	28	30	37
3	13	19	23	32
3	4	21	31	38
6	10	11	17	18
4	5	13	18	32
5	18	24	32	34
7	12	18	25	32
10	17	19	27	35
3	13	14	22	36
8	23	26	32	37
6	14	16	30	38
3	26	29	36	37
3	16	19	26	30
13	17	23	25	37
4	16	20	23	39
10	11	34	36	39
6	7	10	12	26
5	6	15	30	32
3	13	16	18	32
4	12	18	20	25
23	26	27	33	38
12	14	15	18	33
24	26	32	35	38
21	24	27	32	36
3	9	15	23	27
1	12	16	21	24
6	11	13	19	36
9	29	31	34	35
9	24	26	30	33
5	21	22	27	31
14	19	29	31	36
12	14	17	20	25
6	7	28	30	38
4	14	18	25	31
2	12	24	30	33
1	15	17	19	29
4	5	6	29	32
15	17	19	25	30
14	19	31	32	36
6	12	18	21	31
16	17	20	22	29
14	16	17	26	35
1	30	31	32	38
10	22	28	32	34
19	21	22	30	35
4	5	9	14	21
4	16	25	26	30
14	23	28	37	39
3	5	27	38	39
5	18	25	26	37
7	31	34	35	36
2	3	5	11	22
3	7	12	16	34
4	8	28	32	34
8	17	19	29	34
1	15	16	17	23
4	18	26	28	35
2	6	28	32	35
13	18	19	23	31
2	3	20	29	33
4	9	10	13	20
4	5	6	16	25
4	10	20	27	36
2	5	10	14	20
13	21	24	27	38
2	5	7	19	31
5	6	27	30	33
1	24	32	37	39
2	6	25	29	34
5	12	18	19	20
3	8	16	22	34
3	12	16	27	28
2	17	27	34	35
3	10	11	21	22
5	17	31	32	38
3	5	16	27	29
9	13	21	29	32
10	20	25	32	33
6	11	13	25	36
2	15	32	33	39
4	5	13	30	35
21	27	28	35	39
2	10	31	36	39
5	21	31	32	38
9	15	30	33	34
3	12	18	23	33
4	9	23	28	33
9	16	19	30	32
4	10	17	30	35
6	12	23	34	37
3	4	31	36	39
1	3	27	29	33
8	13	15	35	37
2	11	12	16	23
5	17	26	29	35
9	17	34	38	39
3	22	30	31	33
9	15	18	26	27
3	24	32	35	37
11	20	24	33	39
3	6	12	17	23
18	20	22	28	36
2	24	30	32	36
3	7	13	23	33
2	3	9	13	28
1	21	22	24	38
8	10	11	27	29
1	12	29	33	37
5	8	24	31	39
1	6	14	30	36
5	21	23	35	36
15	20	21	26	35
4	8	16	23	38
7	24	27	34	36
7	10	21	22	33
4	14	22	37	39
19	22	28	33	35
1	7	9	14	29
16	19	23	30	36
6	23	26	27	35
4	16	26	29	34
15	16	20	24	27
1	6	20	22	23
6	7	11	23	29
8	12	20	25	30
4	9	17	21	36
8	10	11	13	31
16	19	21	28	38
4	22	27	30	39
4	12	19	21	39
4	10	29	31	36
2	6	19	37	38
1	3	31	37	39
1	3	17	21	34
7	18	22	27	38
8	16	18	25	27
2	3	6	13	20
5	10	18	27	33
11	30	31	33	37
2	3	4	5	14
3	15	25	36	39
1	2	8	17	21
1	6	12	27	36
12	18	26	29	33
4	13	17	28	38
5	21	24	36	37
3	16	21	28	32
21	30	34	37	39
21	22	34	35	37
8	10	21	30	35
2	15	16	31	37
7	15	18	27	32
6	10	21	22	32
1	12	14	25	29
2	24	29	30	35
17	23	27	35	39
9	12	13	19	36
2	3	19	20	34
4	5	8	9	17
3	4	9	12	22
4	21	23	29	39
10	12	15	26	32
5	11	13	20	33
1	5	8	26	35
13	15	18	35	38
11	12	13	14	21
3	16	17	25	33
9	10	11	13	27
2	7	11	18	28
1	3	5	8	32
2	9	12	29	38
1	5	8	17	25
4	26	29	31	39
6	22	23	24	38
15	29	30	37	38
7	9	22	30	34
5	14	18	28	29
7	8	12	14	18
6	9	16	34	35
6	11	20	26	31
2	5	17	19	37
18	22	23	26	32
3	18	23	25	30
20	24	29	30	34
4	7	17	24	37
6	20	28	33	36
6	17	22	33	37
6	10	13	19	21
7	10	24	30	37
3	18	26	29	31
3	16	18	30	38
1	2	26	32	35
13	14	15	25	34
8	11	16	25	28
13	16	19	26	31
19	24	25	26	35
1	3	23	32	34
6	8	14	28	30
6	10	22	25	27
6	8	20	27	35
2	12	14	19	21
2	8	9	18	36
5	6	17	24	39
9	20	27	33	38
5	10	25	28	38
4	7	10	19	26
9	12	14	16	24
14	20	22	34	38
11	12	13	28	33
1	2	7	19	39
1	11	15	25	35
4	8	13	14	20
3	11	15	35	38
22	23	25	28	36
7	19	24	29	37
22	25	26	31	32
1	2	12	29	32
16	19	26	32	36
11	14	29	35	36
2	16	19	23	25
1	3	19	22	36
20	22	28	32	39
6	10	11	15	36
4	13	14	15	36
22	26	30	32	37
8	10	15	24	31
10	17	26	30	31
4	8	19	28	30
7	8	11	30	31
5	15	21	26	32
4	25	27	29	39
1	3	17	23	30
3	10	15	16	28
7	12	19	30	34
3	21	34	38	39
9	11	21	26	37
3	24	25	30	35
1	6	14	19	32
1	24	28	31	35
5	17	25	28	30
9	10	17	27	30
1	2	7	27	30
3	15	18	24	30
13	21	26	27	33
2	6	10	22	38
9	12	16	31	38
