9	21	29	34	38	42	13
6	8	25	39	46	47	28
5	22	30	33	45	48	29
2	35	37	39	43	44	20
10	12	16	20	27	36	25
17	19	21	30	39	44	16
12	16	22	29	35	40	8
5	9	17	31	38	46	10
4	15	20	23	27	49	25
7	20	33	36	39	48	21
2	10	18	20	30	41	38
4	20	26	37	45	46	6
10	11	17	24	26	29	12
5	20	33	34	38	48	21
4	7	13	15	27	28	30
1	2	3	4	29	48	21
7	16	28	29	48	49	9
3	8	25	27	36	38	32
5	8	23	39	41	48	26
8	13	20	24	37	42	22
2	3	9	17	20	21	11
2	4	20	35	39	42	28
3	14	20	28	40	44	48
8	9	15	26	37	48	12
1	13	28	34	37	45	32
8	17	22	33	40	49	27
4	5	6	22	29	30	20
23	31	32	34	35	44	10
8	12	22	27	35	41	16
4	10	19	31	38	43	5
1	3	15	27	31	36	33
1	6	8	13	21	26	3
6	13	14	24	32	34	12
7	13	19	35	42	44	46
12	15	17	21	25	32	14
1	2	9	12	21	39	44
9	10	26	29	38	42	33
15	16	29	30	42	44	37
10	21	36	37	42	48	43
14	16	23	28	46	48	10
13	30	36	40	42	46	22
5	7	24	45	46	49	44
14	22	31	37	43	49	15
8	12	25	38	45	48	39
5	11	20	26	29	36	49
20	24	27	28	38	48	2
21	26	30	31	32	48	18
8	23	29	34	35	48	36
1	4	7	9	12	37	27
1	8	29	31	35	39	23
16	28	41	43	47	49	21
6	9	13	26	27	46	15
2	12	22	28	41	48	5
11	18	38	40	43	46	26
9	20	25	27	31	32	3
3	8	41	43	46	47	49
20	22	23	24	39	41	26
21	29	32	40	43	44	19
7	15	27	31	35	44	2
9	13	15	18	21	46	25
10	11	30	33	41	44	20
6	7	17	18	20	32	4
5	8	21	31	40	45	19
26	37	40	43	44	45	3
8	12	22	35	38	44	27
26	28	33	35	37	46	47
4	9	17	27	36	49	21
23	27	36	41	43	47	35
8	23	24	31	35	44	49
2	4	12	17	18	47	14
1	12	22	25	35	45	9
3	16	24	40	41	48	20
1	16	21	22	33	43	7
13	16	19	24	27	30	48
