40	32	30	39	25	23
39	24	1	12	4	17
44	7	4	37	9	3
9	41	18	21	7	28
9	49	33	13	15	44
42	45	13	19	33	28
20	3	30	44	36	12
39	41	9	32	36	22
15	46	47	31	21	28
18	30	22	15	48	16
30	32	26	14	10	3
17	41	11	16	25	21
37	16	26	18	42	4
44	3	7	29	12	31
15	4	42	12	38	7
18	3	12	2	49	13
11	21	9	2	41	12
46	48	31	40	42	10
49	10	24	31	12	40
26	21	7	34	43	17
31	25	6	10	42	28
32	26	43	45	25	6
32	20	17	31	2	10
39	21	20	30	49	38
16	36	2	13	1	32
15	7	19	4	44	29
48	12	32	3	37	29
25	10	38	46	19	24
41	30	34	2	20	17
16	6	43	42	3	5
49	27	10	20	48	32
19	25	47	12	49	2
35	38	4	33	27	6
4	48	7	42	30	34
23	25	30	48	31	42
3	47	13	34	6	29
3	5	49	30	16	32
6	49	4	13	26	3
17	31	37	19	23	22
37	22	49	26	11	35
35	46	36	19	13	30
44	3	43	42	10	9
36	22	27	47	32	24
47	13	14	33	24	41
41	40	47	10	16	36
40	26	17	4	37	10
29	39	25	20	44	5
28	16	34	6	45	21
42	48	6	14	3	23
7	10	33	43	1	15
19	14	37	31	43	4
31	41	24	21	44	10
4	10	7	1	29	9
42	27	1	2	29	15
43	23	44	28	15	17
24	26	10	23	27	28
36	17	31	9	30	8
49	47	34	18	21	13
6	43	10	40	5	24
20	47	46	42	35	23
47	42	12	48	9	34
26	18	16	47	2	1
14	12	26	27	16	48
3	21	30	4	41	2
10	3	11	42	12	18
15	7	32	20	2	19
7	23	42	4	16	40
2	37	29	25	30	26
42	4	10	7	34	49
43	33	11	28	29	31
34	17	47	36	11	24
7	36	37	4	2	22
40	35	45	24	30	17
29	37	17	21	47	3
12	9	45	10	26	32
8	2	30	33	1	43
23	36	16	39	33	4
37	31	2	8	13	12
10	17	43	15	8	11
8	30	3	23	15	26
37	1	38	10	15	46
22	34	4	13	9	30
2	14	10	30	44	43
2	42	18	16	10	43
38	25	40	20	9	12
35	36	13	17	31	25
45	14	20	23	27	32
14	6	11	45	36	9
46	1	39	8	13	26
16	30	6	22	33	19
35	44	37	33	49	25
29	45	4	49	24	21
45	13	14	30	49	32
16	10	34	32	39	15
31	27	14	29	48	3
21	6	5	43	15	17
10	40	49	24	1	25
48	4	12	30	18	42
17	4	15	47	44	19
27	12	3	32	29	22
43	10	3	17	7	38
14	5	4	7	36	8
22	24	40	45	13	7
3	13	49	31	48	10
40	47	14	34	30	44
16	3	25	37	23	40
3	22	34	31	49	40
20	40	9	28	8	5
7	38	12	36	32	31
44	5	39	21	9	43
13	18	46	16	4	5
1	42	23	43	7	5
48	11	16	20	12	40
34	30	45	1	4	7
16	17	40	25	24	7
36	48	8	47	13	21
48	27	46	14	42	18
6	22	37	44	46	17
14	33	4	31	47	23
18	40	28	21	13	49
36	5	28	3	40	2
34	7	39	15	21	6
43	36	21	34	24	5
6	48	15	16	19	42
44	1	6	5	3	11
23	48	30	2	22	1
27	17	28	20	40	47
10	2	31	34	43	26
46	28	16	47	33	26
49	10	27	26	5	38
33	32	35	42	36	48
7	31	42	4	34	37
18	9	43	42	25	1
25	14	27	46	3	5
1	5	14	49	39	9
26	25	8	23	20	15
36	45	18	12	34	6
7	36	45	22	10	14
47	44	7	33	5	14
4	36	15	11	33	37
29	38	43	12	49	4
13	32	26	14	11	45
40	28	43	45	33	9
1	32	36	22	8	39
34	42	44	45	32	23
40	34	27	9	16	3
19	20	2	28	49	21
48	31	39	12	21	35
3	23	47	30	19	39
27	31	28	4	6	29
3	20	36	29	1	14
45	30	28	32	23	26
15	48	18	21	6	4
29	20	9	19	48	47
22	36	2	49	28	17
36	47	7	18	23	20
43	26	14	10	21	42
22	27	14	38	19	3
42	40	46	28	20	36
14	24	38	15	13	45
28	38	29	18	34	46
40	15	49	45	19	36
17	41	11	34	29	22
8	34	23	5	33	1
8	5	27	44	32	6
1	23	7	34	32	21
19	22	8	45	23	31
43	12	45	7	26	15
47	37	38	40	2	27
7	22	17	31	21	37
10	8	43	26	19	31
17	49	28	43	4	21
17	48	47	9	19	45
3	8	31	15	16	21
48	4	40	42	35	34
18	10	14	33	37	23
37	10	19	40	20	49
17	30	34	6	14	20
9	16	12	36	14	39
38	28	27	25	16	23
37	30	4	9	27	17
45	9	35	5	36	41
21	19	41	45	15	29
5	2	20	22	13	7
29	34	11	44	21	22
2	14	34	28	35	47
1	35	4	3	7	28
25	13	48	4	37	15
4	24	15	47	3	39
2	6	1	39	5	26
39	42	48	32	21	44
34	17	21	42	30	18
3	17	20	44	37	1
44	31	45	5	1	19
21	1	48	46	18	42
40	49	31	15	32	37
8	10	2	38	31	35
10	27	24	41	4	6
7	19	27	39	9	49
42	45	19	16	20	21
43	25	21	12	46	37
36	46	17	31	16	6
8	35	29	48	44	24
47	42	39	20	2	15
25	33	1	7	20	2
31	27	37	26	17	16
45	22	31	37	39	17
4	21	35	20	3	22
29	38	20	44	32	27
