7	9	16	26	40	45	13
7	14	18	24	25	31	29
2	7	9	35	41	45	22
9	10	11	22	30	42	41
9	16	31	35	37	43	34
1	8	28	38	40	46	33
1	4	6	16	18	27	28
16	22	30	35	36	47	13
9	11	18	24	30	44	46
7	9	15	30	37	45	23
3	11	32	36	37	38	1
11	13	21	31	32	42	16
6	12	18	20	41	42	13
2	15	19	26	37	38	39
2	12	17	29	32	38	20
5	9	27	36	38	47	31
27	32	44	45	46	47	24
3	10	15	17	34	39	31
2	16	19	26	28	29	37
2	6	9	31	41	47	43
10	21	22	26	42	46	35
11	13	34	38	40	47	21
13	14	22	24	25	42	7
6	7	17	20	25	29	34
18	21	22	23	24	36	45
2	12	24	31	34	43	47
2	4	11	22	25	34	7
8	12	13	16	19	24	15
33	36	39	42	45	47	38
6	10	19	21	43	44	3
2	8	10	23	27	29	5
1	12	34	43	45	47	27
8	10	11	16	40	42	38
6	10	23	28	37	41	18
7	20	25	27	41	45	35
1	7	9	27	35	42	44
4	5	17	25	36	41	43
30	36	37	39	43	44	13
2	6	21	23	29	44	41
1	5	24	34	39	41	20
1	19	31	33	37	39	41
3	8	20	27	28	39	14
2	13	19	26	29	46	40
12	14	27	31	37	42	30
2	9	19	28	32	43	47
2	15	18	30	33	40	6
1	16	27	32	35	45	28
13	27	36	39	41	46	16
20	25	28	32	38	39	9
11	21	22	27	30	43	8
7	9	12	15	28	45	35
2	11	24	28	37	47	35
5	10	27	30	32	45	17
4	6	9	20	29	45	32
9	18	24	26	27	35	46
4	17	22	40	42	46	11
2	5	8	14	40	42	7
1	2	20	27	32	38	3
2	7	16	17	27	47	41
2	19	31	40	43	46	5
12	16	17	18	25	35	40
6	7	15	17	20	45	19
5	6	14	24	26	29	20
1	2	10	25	38	41	15
6	9	11	16	19	29	22
8	14	16	34	35	42	13
5	10	20	35	43	44	17
10	17	18	29	37	43	46
10	11	12	15	18	19	35
3	16	29	30	41	43	9
5	13	16	18	19	40	44
6	11	17	20	28	34	25
6	17	18	30	40	43	46
11	14	15	27	29	37	44
8	10	18	20	28	44	4
2	4	5	27	40	47	43
1	10	13	18	27	40	6
22	35	36	41	44	45	3
15	28	39	40	42	43	9
6	9	17	33	44	47	37
3	11	32	33	37	44	24
4	5	9	12	29	38	22
4	11	24	40	42	43	9
7	10	16	40	44	45	33
1	4	27	29	42	45	3
6	16	23	28	32	35	4
4	6	15	21	22	42	36
10	15	18	20	32	46	5
15	16	19	20	26	29	34
1	10	15	18	30	44	28
4	32	34	35	43	47	31
1	15	31	42	44	47	7
22	28	37	38	41	42	31
16	18	27	31	39	45	44
8	15	17	22	34	38	10
4	8	12	15	25	40	47
19	20	24	31	43	47	3
3	8	14	18	37	41	34
4	5	11	17	34	42	13
2	28	34	36	45	46	9
14	21	23	25	30	34	17
2	5	17	27	34	45	4
1	9	15	23	33	38	29
4	5	7	14	18	31	28
2	10	28	38	44	46	1
1	9	16	34	37	46	31
14	22	37	40	43	45	13
9	27	30	38	40	46	14
2	3	6	22	25	42	34
2	10	27	38	39	43	9
4	8	20	23	29	41	6
3	10	21	25	28	34	19
7	13	26	36	39	42	18
4	14	21	28	35	36	25
9	18	23	27	31	38	30
4	6	12	13	15	31	14
2	8	16	24	33	42	47
10	11	21	23	25	44	35
7	8	22	35	39	46	31
1	15	17	34	39	46	12
10	14	22	32	34	40	27
7	10	19	29	39	44	45
2	12	21	22	30	37	10
10	22	27	37	41	42	21
3	4	14	25	42	45	17
1	4	7	14	15	42	37
21	25	26	28	33	47	30
6	7	11	17	23	33	21
10	12	13	19	43	45	5
3	6	17	23	27	29	5
14	18	25	27	33	44	38
10	14	26	37	42	47	2
2	11	14	28	29	34	37
2	15	25	43	45	46	16
10	19	23	28	31	32	6
9	18	22	25	43	44	6
5	6	10	14	40	41	16
15	21	28	32	36	47	39
3	14	22	38	45	46	16
3	8	27	32	39	47	1
1	10	13	14	16	30	32
1	4	12	31	37	39	18
1	6	17	25	31	38	29
8	9	16	26	32	47	35
3	7	17	24	26	29	40
2	5	7	16	46	47	15
3	9	13	27	38	44	14
5	7	10	16	30	46	32
12	16	22	36	40	43	4
3	5	14	30	40	43	45
5	8	9	10	15	29	17
1	5	8	19	20	28	3
3	8	15	25	39	45	28
5	7	10	18	41	47	44
3	12	15	19	23	32	20
10	11	36	41	44	46	45
4	7	19	22	25	41	8
8	13	16	18	30	31	39
1	21	34	36	38	40	5
8	12	13	28	34	46	44
1	15	17	31	36	45	18
4	9	27	31	38	39	10
4	8	26	28	34	38	30
5	6	14	16	32	43	27
7	26	34	39	41	42	31
3	9	22	25	27	31	23
6	12	15	17	32	40	21
2	6	21	26	43	45	12
7	9	17	20	26	27	40
7	20	22	33	35	42	41
10	14	22	24	26	44	12
1	5	21	24	30	42	38
5	17	19	20	29	32	23
5	16	18	23	35	42	8
3	4	22	33	37	45	15
2	8	18	21	28	43	5
9	26	33	37	40	44	42
8	9	17	33	36	40	15
3	7	11	33	37	42	39
12	14	18	22	32	39	21
11	33	34	39	41	44	40
6	7	24	37	38	40	1
7	10	13	24	27	35	45
4	7	18	23	36	38	5
1	20	24	25	37	38	6
2	10	21	28	40	43	8
2	12	14	18	36	43	22
6	13	16	29	34	42	27
1	2	7	22	35	45	4
7	14	22	30	35	41	5
11	20	30	34	36	39	10
10	14	26	39	40	43	21
10	17	20	31	33	38	27
11	16	21	27	29	35	43
7	27	35	39	43	44	15
3	9	14	32	33	36	19
8	28	35	40	41	43	32
7	18	24	32	37	40	21
6	21	23	28	30	32	39
12	15	16	31	38	40	27
18	19	28	32	35	44	29
10	14	29	34	39	42	38
2	5	13	17	32	34	45
6	13	18	24	29	41	45
1	7	18	28	30	36	6
3	9	14	18	35	38	40
3	17	18	29	35	37	13
13	20	22	28	33	39	40
6	12	27	35	36	42	41
1	15	17	21	30	33	29
6	8	25	29	31	42	11
2	4	22	26	30	36	7
30	31	32	35	37	40	44
1	17	23	29	30	44	42
2	10	18	26	39	43	7
1	12	29	34	39	41	14
6	17	20	24	28	38	11
12	21	29	32	36	38	45
2	6	8	34	36	40	35
2	4	6	20	21	45	37
3	21	22	23	30	45	25
5	8	19	34	44	45	18
4	29	32	35	37	39	23
3	4	6	9	23	26	32
12	27	28	39	41	45	25
2	3	8	16	32	44	36
4	5	6	11	35	40	10
19	21	24	25	30	32	39
6	8	10	24	30	43	11
9	10	18	20	24	26	35
2	6	8	13	30	44	45
2	15	21	30	32	34	36
1	9	12	38	43	44	28
2	16	22	25	35	40	18
8	13	22	23	43	45	33
5	6	9	17	35	41	14
6	7	25	30	37	45	8
4	7	26	29	39	42	1
7	8	21	26	29	42	37
26	27	32	35	36	40	30
6	8	24	27	38	40	23
2	3	16	21	29	45	17
1	6	12	21	23	45	17
4	14	25	27	31	37	44
3	8	10	19	28	36	44
2	15	18	21	35	39	33
7	10	17	25	28	36	2
10	14	17	18	40	45	43
7	8	18	28	35	39	37
2	3	11	12	23	42	27
1	6	18	19	26	44	28
9	11	12	29	31	35	1
3	4	9	10	16	38	35
6	17	20	22	38	40	27
1	7	17	28	34	36	41
2	5	20	22	37	44	16
5	10	27	29	31	35	37
5	23	33	37	40	44	9
3	5	8	15	16	23	43
1	7	13	32	40	42	14
2	8	18	25	30	31	45
8	13	20	22	29	33	42
2	21	29	32	40	42	41
2	30	31	38	40	41	26
12	14	32	35	39	41	6
21	23	26	37	43	44	31
10	16	17	18	23	25	19
5	23	26	29	31	39	8
15	18	29	32	35	38	12
19	25	26	27	39	45	42
8	24	33	35	40	43	31
2	7	34	37	41	42	32
6	9	11	21	33	38	26
4	6	13	22	41	43	12
4	7	9	35	37	44	38
4	9	19	27	30	39	43
3	9	18	28	32	43	44
21	22	27	30	32	40	24
3	4	10	26	36	44	37
2	10	12	21	37	39	28
11	12	19	21	43	45	9
7	11	24	32	33	40	38
11	24	26	36	38	45	37
7	8	13	18	24	41	23
2	12	19	35	38	44	9
7	9	24	26	36	43	44
1	20	22	23	29	45	17
1	12	15	23	24	29	34
5	19	28	29	39	43	18
5	6	19	32	42	43	9
10	18	23	26	42	45	13
11	16	20	30	34	43	12
1	5	29	31	34	37	12
7	11	13	20	26	43	41
1	9	16	17	34	45	21
21	22	24	29	38	45	18
4	8	15	18	19	22	1
9	19	22	27	30	38	16
10	19	20	24	30	39	8
13	14	24	31	35	43	21
2	3	6	20	27	32	33
3	14	17	19	36	38	44
2	11	21	27	30	41	4
5	9	24	29	31	42	16
5	7	14	30	36	44	18
3	5	18	22	31	37	38
5	13	22	24	33	38	26
9	13	20	35	38	39	42
10	11	17	39	41	43	32
4	5	23	26	27	41	24
2	3	5	14	24	41	37
5	6	12	13	25	30	32
13	16	22	26	36	43	24
6	10	12	22	41	45	7
4	6	12	22	29	36	33
8	9	14	15	42	44	36
1	7	8	14	41	45	21
24	32	33	34	38	39	43
5	12	19	21	29	45	8
2	9	17	21	30	37	44
2	3	20	22	29	39	4
9	12	37	40	41	42	35
7	10	13	27	34	38	20
2	12	23	35	37	42	22
5	6	14	17	25	38	1
4	19	24	25	27	43	26
6	18	19	38	40	42	23
9	13	27	28	34	39	40
8	15	18	21	36	45	13
1	6	24	33	43	44	11
5	8	20	21	24	32	31
5	20	21	24	33	35	30
7	11	16	17	36	44	6
9	10	30	35	39	45	37
14	29	30	33	36	45	35
2	12	21	27	39	43	36
1	4	10	20	30	45	38
7	19	21	28	31	42	34
4	5	13	21	29	37	22
17	19	23	26	30	35	28
2	3	10	14	24	41	1
2	15	23	30	31	42	32
4	25	35	38	42	43	28
8	14	22	31	42	45	7
6	7	16	22	40	45	23
1	13	15	22	24	37	26
1	2	6	25	30	42	40
1	6	32	37	41	43	13
2	16	19	26	27	31	30
2	13	15	31	33	42	24
12	20	21	33	35	44	31
13	16	31	43	44	45	23
4	5	14	25	28	31	23
1	14	15	23	27	44	12
1	3	8	11	14	34	40
7	15	24	29	35	43	41
5	8	12	18	23	32	20
4	12	17	32	34	38	16
12	17	19	25	38	44	28
20	26	27	32	40	41	5
1	7	20	25	33	45	41
9	14	15	22	24	43	40
9	12	18	19	31	44	1
14	31	32	34	35	40	20
3	6	7	12	14	38	35
12	19	30	38	40	43	8
1	10	15	21	22	40	18
7	25	28	30	32	33	19
6	14	22	28	37	44	2
9	15	18	21	34	35	42
19	24	32	33	37	43	35
1	10	34	36	41	42	18
4	27	37	39	40	45	42
10	12	14	15	31	36	40
5	9	15	31	35	43	23
9	14	16	20	23	32	29
7	10	15	18	25	31	26
2	4	9	12	28	31	35
1	6	8	15	38	39	22
22	34	36	40	44	45	15
1	2	23	24	26	29	13
14	21	24	26	31	38	10
4	11	16	33	43	45	10
9	17	27	38	39	42	20
7	12	16	27	37	38	28
6	7	27	33	35	40	29
8	16	23	30	38	45	34
5	6	25	28	38	45	41
9	22	37	40	42	44	25
7	9	10	39	42	43	38
12	18	24	29	34	45	30
2	3	4	19	33	38	16
2	6	10	22	29	38	37
4	6	17	35	37	39	45
3	4	18	19	26	42	21
8	18	22	24	26	38	16
12	17	19	22	28	43	36
6	20	29	31	35	42	33
3	7	14	33	36	41	25
3	6	10	27	40	42	39
1	6	8	15	26	28	29
6	9	16	21	28	41	24
1	4	10	13	14	17	19
4	5	7	18	24	32	17
2	8	11	14	17	36	18
6	12	14	16	33	43	2
10	11	21	35	37	42	43
5	8	11	14	23	34	10
3	6	10	30	37	45	32
10	13	23	36	40	42	5
10	21	25	28	34	45	30
2	5	20	30	37	39	6
12	16	18	21	31	45	35
16	21	22	26	33	35	45
18	22	23	26	32	42	35
2	9	10	18	23	35	7
3	7	8	15	28	31	21
16	25	31	39	40	43	1
1	15	20	27	41	42	44
6	7	13	34	44	45	39
1	12	16	26	27	29	41
6	14	15	23	24	31	26
5	11	12	17	42	44	8
19	26	27	28	32	39	31
7	12	15	20	25	33	13
16	22	31	33	34	43	20
3	11	22	28	35	37	27
2	11	14	25	30	34	27
2	3	20	29	39	43	37
4	10	11	16	17	35	38
5	8	9	30	33	45	10
2	18	19	20	21	36	27
23	25	30	32	34	39	4
1	3	12	19	23	37	11
14	17	27	29	30	44	4
3	12	29	38	41	43	1
8	9	12	16	29	38	10
3	5	9	13	25	42	39
4	12	15	27	36	43	21
3	8	11	23	27	33	36
3	9	13	20	21	41	14
10	12	20	21	27	39	41
10	17	19	26	36	40	43
9	21	24	33	35	36	10
2	13	22	24	32	33	25
4	14	17	19	36	42	34
12	14	23	31	32	44	21
2	8	16	18	30	45	43
1	8	15	25	29	44	32
1	16	24	29	41	44	7
26	32	35	38	39	42	12
8	23	24	27	35	43	30
3	13	15	22	26	30	9
3	9	12	15	31	33	20
8	11	20	34	36	42	7
10	26	37	39	42	44	30
2	11	17	40	42	43	41
2	21	28	29	37	43	31
7	11	25	28	30	40	19
9	10	23	25	32	38	30
4	11	17	28	39	45	10
16	26	29	30	36	41	21
8	12	19	24	28	42	18
4	5	9	20	27	31	34
6	10	18	26	27	34	15
14	16	20	22	31	43	24
4	9	24	25	29	44	39
1	11	14	16	18	23	13
2	12	15	29	34	35	16
2	3	6	14	24	26	38
7	9	21	29	30	36	13
1	10	17	18	43	44	24
1	18	22	26	35	40	17
5	14	16	26	34	40	15
4	5	15	25	28	33	35
2	7	12	15	26	28	45
9	11	17	24	33	41	36
2	21	24	32	36	40	20
11	25	27	28	35	45	18
12	22	25	32	39	40	1
8	12	23	24	28	41	29
4	12	13	23	36	38	21
1	6	9	15	18	44	25
12	24	26	34	35	42	44
10	23	28	33	34	36	29
2	19	34	37	39	41	23
2	10	27	33	36	41	39
2	11	16	26	31	36	15
24	27	28	29	36	37	6
18	21	34	36	40	42	3
22	25	29	30	35	44	20
1	5	15	22	25	39	40
6	11	25	33	40	43	12
31	34	39	42	44	45	32
10	34	35	37	43	44	42
5	6	11	25	30	41	28
13	25	26	41	42	43	8
1	3	4	7	27	34	36
17	20	21	28	31	37	3
7	13	21	31	36	42	15
2	22	24	26	38	42	28
1	17	22	23	40	43	13
19	22	27	33	40	44	43
15	31	35	38	40	45	11
2	6	9	13	30	36	33
4	14	23	35	38	41	9
13	17	26	33	36	45	25
12	13	18	24	39	44	29
4	10	16	22	40	42	15
12	15	17	30	33	45	22
2	4	9	21	22	38	43
11	28	29	32	34	41	27
1	5	17	22	35	43	40
6	7	28	30	35	45	18
3	13	14	21	35	42	33
3	21	28	38	39	41	27
6	9	21	31	33	42	11
8	9	13	14	20	36	6
3	24	32	33	40	42	19
3	4	11	12	36	44	1
6	12	26	27	32	38	44
2	14	15	19	27	31	7
3	12	18	25	41	42	38
7	26	31	33	42	45	39
1	8	15	19	26	36	39
5	7	23	26	31	45	4
6	11	19	23	32	41	16
11	13	17	23	28	40	6
1	3	20	31	34	38	33
6	9	11	12	21	29	32
9	17	36	38	40	43	6
3	7	26	30	39	45	2
3	5	14	16	22	26	45
1	2	18	30	34	36	5
12	13	25	36	41	45	28
7	20	22	25	28	32	29
4	11	19	26	35	40	7
11	13	15	20	28	33	29
3	10	25	38	43	44	23
1	6	8	10	13	14	20
1	8	15	19	23	33	5
1	5	7	20	31	40	21
7	9	12	25	27	45	26
2	13	20	23	26	30	39
3	12	18	27	38	42	29
1	11	13	14	15	37	30
3	7	25	34	40	44	36
12	23	25	28	29	34	20
6	9	16	23	26	27	11
4	6	26	29	33	40	41
1	2	7	15	20	27	11
3	11	20	23	33	36	31
4	11	23	30	37	44	32
3	4	16	19	37	45	7
4	5	24	25	28	42	10
2	14	22	24	29	41	44
3	10	24	26	32	44	6
1	10	12	27	29	45	44
4	9	13	18	37	40	42
3	10	14	17	22	37	1
4	12	14	16	21	34	22
3	11	22	26	33	41	25
6	8	22	24	34	38	21
6	15	23	27	33	44	10
3	10	24	30	31	39	28
5	9	11	13	28	43	36
3	9	12	25	40	42	33
2	11	30	36	40	44	42
1	4	15	16	29	33	8
6	7	8	22	24	41	35
5	7	9	21	26	40	15
14	21	25	28	31	36	19
4	10	21	32	43	44	11
12	18	21	25	38	45	35
4	9	16	28	32	38	1
10	11	19	22	41	44	2
18	22	23	32	35	37	3
5	8	19	31	34	45	9
1	5	20	38	40	42	3
5	10	15	27	35	43	1
2	7	19	23	33	43	28
1	9	16	22	23	44	41
10	16	25	35	39	41	43
8	10	23	25	37	38	9
1	10	32	35	39	45	33
1	2	10	12	27	36	11
11	12	21	38	41	43	10
4	15	23	24	26	45	18
17	18	19	31	32	44	29
8	14	25	36	38	40	31
1	13	29	34	42	43	28
4	9	18	38	39	40	22
2	5	15	18	37	40	20
2	5	18	20	28	37	16
9	21	26	31	39	42	5
17	21	31	34	35	37	24
3	7	9	12	24	28	20
6	10	12	26	28	30	8
1	7	14	23	31	34	35
3	6	10	13	14	34	15
2	4	14	15	20	21	10
12	17	22	32	34	41	5
2	9	11	20	33	36	14
10	11	12	22	37	40	9
5	6	11	20	29	39	32
1	6	7	16	17	41	8
3	11	23	24	27	38	16
6	9	10	22	32	43	25
8	26	27	28	32	37	25
7	8	11	12	42	44	3
2	11	13	18	20	30	6
5	6	17	21	38	41	39
4	5	6	35	38	42	27
4	10	18	33	35	38	29
1	13	16	17	20	22	24
4	12	14	37	41	43	26
25	26	28	35	36	40	39
2	12	13	15	32	42	27
2	6	12	13	26	29	21
28	34	37	39	41	43	22
7	12	24	36	43	45	34
3	19	21	34	36	42	40
2	6	15	30	33	37	32
5	18	30	41	44	45	37
7	10	11	15	37	40	42
6	18	23	24	34	38	5
11	17	20	28	36	45	14
2	11	12	16	22	27	33
4	12	25	27	41	44	33
6	18	23	24	31	32	1
1	12	16	22	38	42	32
4	7	15	34	39	40	35
15	21	23	25	44	45	10
1	2	6	14	31	42	37
2	12	31	37	39	45	26
2	4	11	18	27	44	19
3	21	24	32	34	37	23
1	15	26	32	33	41	35
1	8	15	21	24	25	42
9	27	31	39	42	45	1
1	6	20	27	35	40	10
5	12	17	19	40	41	10
5	17	18	22	34	37	35
5	22	27	28	37	41	8
9	10	16	26	38	43	15
6	8	12	32	35	39	4
4	5	6	15	20	25	19
1	2	14	24	25	30	27
8	21	38	41	42	45	43
4	23	32	35	37	44	3
2	7	12	14	23	35	27
2	22	35	38	40	44	23
3	10	19	26	31	36	16
6	23	25	26	28	38	17
5	9	13	17	24	38	21
12	21	33	38	41	44	27
8	9	10	28	30	43	44
