12	15	30	43	47	59
4	6	34	37	42	52
4	27	47	54	55	59
8	10	16	19	23	31
3	16	34	42	49	52
14	23	36	45	47	50
10	16	18	32	42	45
1	2	11	23	25	54
5	6	16	32	42	51
39	48	52	53	54	58
6	11	12	19	27	31
3	8	19	26	37	41
6	24	27	38	39	58
6	15	23	29	55	57
11	19	22	42	43	49
24	38	39	40	49	56
2	7	21	22	47	53
18	24	34	38	41	49
1	16	28	31	38	54
11	13	21	37	49	59
17	23	28	38	47	56
15	18	23	42	43	52
7	23	41	44	49	54
6	9	27	30	40	50
6	8	15	31	45	58
5	21	23	34	43	45
4	9	20	23	37	53
4	13	37	40	52	58
8	14	20	27	28	53
14	19	21	36	53	54
21	26	29	35	46	59
8	16	33	36	45	51
10	29	37	42	48	49
10	17	35	41	51	54
5	40	47	48	52	54
16	19	29	46	54	58
10	13	22	35	42	52
2	11	18	32	40	54
3	7	8	9	40	58
11	26	31	32	33	46
16	27	31	32	44	58
3	8	9	19	21	54
10	20	25	39	45	55
1	2	28	40	48	49
2	4	8	25	38	39
5	7	8	16	28	37
7	12	33	47	50	51
3	11	16	31	44	55
12	13	30	34	39	52
8	12	16	26	45	49
5	14	19	24	31	38
7	8	16	24	29	58
5	11	27	29	52	53
9	19	26	27	45	50
2	3	4	32	54	59
14	16	25	42	46	51
2	22	29	30	36	58
11	17	20	32	40	42
11	16	25	37	43	44
4	5	18	28	43	58
19	29	37	41	51	53
11	24	34	43	44	47
20	21	28	33	49	56
10	14	25	29	52	54
16	23	35	42	44	58
6	17	37	46	47	51
3	10	12	29	30	44
2	6	17	28	38	55
15	16	26	45	47	49
5	10	22	23	34	54
4	10	15	37	38	59
8	18	26	35	41	52
4	15	27	36	37	59
12	20	31	39	43	46
11	17	35	36	40	59
34	39	42	47	53	54
16	17	22	38	41	55
14	26	28	41	51	57
9	24	26	38	40	46
19	20	30	37	54	59
18	29	30	37	46	59
10	14	17	32	36	50
1	22	30	34	57	58
1	3	22	29	36	42
1	3	20	24	38	39
3	9	16	19	24	43
10	19	21	45	46	56
13	14	18	22	24	56
11	25	36	39	40	57
10	17	26	31	35	38
2	14	19	20	29	38
4	17	30	38	47	55
28	33	43	49	55	58
7	32	34	48	55	58
23	27	36	39	41	49
8	10	36	40	52	57
6	20	33	44	45	55
6	7	19	28	30	52
1	3	28	34	37	46
9	12	23	24	32	51
13	22	23	33	49	54
4	14	17	27	34	36
1	2	3	4	20	21
1	2	5	38	53	56
12	24	29	34	39	57
2	14	26	35	44	59
1	7	9	10	12	31
2	5	14	42	51	55
13	15	17	19	35	57
20	22	25	34	47	51
15	17	31	41	50	57
7	14	20	33	47	55
5	13	24	31	40	41
5	12	43	51	53	57
7	14	21	35	41	42
21	27	31	34	40	54
13	14	31	42	44	58
13	21	30	39	51	56
26	31	35	37	40	49
11	19	29	37	40	41
4	15	21	26	39	58
11	14	22	37	53	56
4	14	18	19	26	27
2	17	35	41	57	59
5	15	33	47	51	59
15	16	23	39	48	59
2	13	25	32	37	39
10	12	18	34	52	56
23	25	34	36	37	54
1	6	21	31	41	44
8	38	41	42	50	58
8	9	10	11	41	54
18	36	37	38	54	57
1	8	12	25	43	52
4	12	38	46	57	59
26	27	46	47	52	58
8	30	40	50	54	57
12	25	29	40	48	56
22	31	47	52	55	59
17	21	31	38	44	58
1	2	4	19	28	41
13	14	27	46	48	50
10	12	35	46	48	57
15	22	25	40	53	57
3	8	14	28	34	53
10	11	15	50	51	56
9	11	14	28	37	42
7	12	20	24	34	52
18	29	38	41	43	57
2	8	10	11	32	47
9	23	30	46	49	55
2	23	39	54	55	57
2	17	27	28	51	52
2	3	34	43	49	50
11	13	18	25	29	47
26	39	41	42	55	59
26	36	41	46	49	52
29	31	43	55	58	59
13	14	21	25	51	53
8	30	37	40	46	50
7	13	20	27	39	52
2	3	16	32	53	54
5	7	11	30	44	49
7	8	9	14	35	44
5	8	11	17	40	45
9	17	31	33	41	42
9	17	21	23	35	36
14	26	28	31	32	44
12	14	21	22	37	43
14	20	28	31	40	46
6	18	20	21	29	31
24	29	33	40	43	49
2	9	27	29	33	40
12	18	23	33	42	43
3	4	7	18	48	49
7	19	22	28	40	44
5	6	7	25	27	33
4	8	10	21	41	49
6	15	17	20	24	25
6	22	28	30	39	44
5	8	12	28	39	41
1	16	27	42	46	47
18	21	31	42	45	47
2	4	5	15	20	48
7	23	26	33	38	45
8	15	17	33	41	47
4	7	14	21	22	29
6	12	32	36	38	47
3	10	35	38	40	41
13	14	35	39	46	49
4	10	13	18	29	33
2	4	8	21	30	38
14	23	28	33	35	42
1	6	23	25	32	35
2	8	12	15	21	42
18	23	25	37	39	47
23	29	30	39	42	49
10	14	19	24	28	33
17	32	39	40	43	49
6	7	23	27	38	49
12	27	28	39	41	48
1	8	22	30	34	40
6	9	22	38	39	41
7	11	15	32	46	48
1	5	21	33	34	47
5	17	22	31	40	48
1	11	14	15	19	41
7	10	11	30	31	42
3	4	25	27	42	45
4	11	27	28	30	49
15	21	28	35	42	43
1	23	27	36	43	45
1	18	22	25	31	39
17	22	24	28	33	46
18	28	30	31	41	46
1	18	20	31	38	47
11	15	18	22	41	49
3	4	6	21	23	44
3	17	20	24	38	43
1	5	7	21	37	49
4	7	9	17	20	48
6	17	24	29	33	36
7	9	21	22	24	47
2	17	21	26	30	48
3	8	19	27	42	43
4	7	9	10	19	47
12	14	15	20	40	41
1	19	24	27	38	48
21	23	25	34	42	49
7	20	23	29	40	46
8	9	10	21	35	41
3	6	15	17	18	35
10	13	17	22	40	46
7	10	16	33	39	44
3	4	17	24	30	34
4	8	19	35	44	49
1	6	32	34	37	45
29	37	42	46	47	49
17	20	28	29	33	36
13	14	16	24	41	43
4	5	10	12	20	23
10	15	17	18	19	31
12	18	22	37	38	49
11	23	28	30	32	46
7	9	13	44	47	48
18	22	23	32	40	42
2	19	24	33	35	46
18	30	33	34	38	48
14	15	31	36	42	47
19	23	40	43	45	49
4	17	19	25	35	37
6	11	18	19	38	42
26	28	29	30	41	49
2	3	5	15	22	29
2	15	35	36	38	39
5	26	28	30	42	44
5	9	10	13	41	44
6	7	22	27	35	42
2	5	21	25	34	36
3	5	9	28	35	47
13	14	17	25	31	49
11	15	17	30	43	49
5	24	28	36	42	47
1	22	30	33	40	47
6	19	24	26	42	43
2	5	8	23	26	32
4	27	28	29	34	43
4	18	24	34	36	48
1	4	5	7	18	47
1	3	7	19	20	46
4	8	29	33	38	48
2	6	22	26	33	48
9	19	22	34	41	46
12	15	22	29	30	35
13	16	18	24	31	43
11	29	32	37	40	48
12	22	23	27	34	35
1	19	20	30	35	46
5	17	29	36	37	49
1	7	11	38	41	42
6	12	15	24	35	47
1	3	25	33	36	42
5	9	11	20	23	30
16	36	40	43	45	47
17	21	29	33	35	46
13	23	28	37	42	45
2	5	11	22	24	42
8	14	22	26	35	37
14	18	20	30	43	47
5	9	14	25	34	38
4	11	22	27	47	49
3	19	23	28	37	43
