15	17	22	23	25	33
23	29	44	19	24	45
38	7	3	45	26	4
31	26	44	37	40	27
16	17	12	21	23	35
17	42	32	33	4	38
28	12	21	18	45	42
23	30	24	8	4	26
26	22	34	20	39	19
29	27	22	33	28	31
43	30	28	34	37	3
10	17	36	40	19	37
45	33	15	27	32	9
7	21	23	8	15	39
17	40	23	7	36	20
36	44	21	33	28	43
43	33	7	34	31	11
3	24	16	11	10	17
27	17	45	26	14	5
42	31	45	35	29	41
16	32	17	24	9	14
11	8	39	16	19	13
35	45	26	30	16	23
16	42	14	11	17	8
44	1	45	13	25	35
4	11	24	44	23	30
6	38	44	3	30	19
44	40	11	13	10	32
37	8	13	9	25	14
26	16	39	41	15	13
38	5	30	13	22	16
13	36	11	9	18	10
35	25	31	45	32	22
32	4	1	7	28	12
29	8	5	12	20	24
27	13	26	21	16	11
24	40	36	11	44	37
45	4	44	2	42	32
18	38	42	31	17	44
26	10	24	35	21	13
15	32	43	13	29	7
16	10	6	34	9	20
30	43	19	10	42	22
25	16	27	33	35	36
4	15	5	36	9	1
14	41	38	37	19	5
39	40	25	24	12	1
9	37	27	36	8	34
8	22	21	45	1	34
22	37	11	12	8	44
38	30	29	33	36	40
22	37	5	32	17	1
39	5	22	30	21	20
14	5	9	21	25	15
34	15	43	5	28	36
27	8	31	22	4	7
4	21	1	34	45	19
15	2	30	41	31	35
15	24	19	27	23	43
36	1	11	13	24	40
31	28	6	26	19	34
39	41	17	4	37	10
10	11	41	38	1	14
18	27	28	31	4	26
3	11	16	15	38	18
36	28	14	21	29	32
29	17	15	21	28	24
22	24	14	27	35	20
31	26	29	4	21	44
13	3	4	6	44	37
6	30	36	37	11	14
21	18	29	40	43	23
34	32	16	8	40	11
25	38	22	6	14	19
36	31	11	42	3	32
17	8	45	10	25	23
15	42	38	24	14	19
20	10	26	19	39	15
5	36	9	16	26	18
39	2	25	36	11	12
45	40	36	16	1	11
35	18	19	29	32	21
10	24	40	32	17	39
21	45	25	26	18	6
28	17	43	36	3	33
20	35	11	26	18	2
25	40	3	35	45	10
18	14	34	25	20	31
38	44	12	10	23	14
32	39	28	3	23	43
13	21	2	12	18	45
29	8	6	37	14	39
38	11	32	18	30	3
30	33	21	10	44	39
31	12	44	5	34	1
9	5	36	33	31	43
6	2	24	28	18	37
9	10	26	8	15	19
40	1	38	35	29	27
41	34	42	10	17	25
6	34	19	15	43	3
24	26	10	45	39	33
37	36	1	14	24	40
29	34	43	24	21	16
23	20	15	28	41	36
14	25	18	3	6	36
10	20	23	31	6	30
20	26	3	2	4	34
43	6	3	8	34	25
11	7	2	31	3	16
15	1	39	5	14	34
39	34	27	19	45	4
4	16	18	28	22	32
10	45	37	35	25	17
13	23	14	4	42	20
43	34	32	28	21	41
22	35	21	5	13	1
22	16	12	26	36	45
27	11	10	12	5	24
14	5	33	32	13	17
3	36	39	4	1	20
26	11	23	45	30	1
26	12	11	19	2	30
10	19	1	16	29	20
41	17	8	21	11	39
26	45	37	13	43	35
12	9	14	6	5	38
17	25	37	9	3	10
9	34	35	19	37	14
43	18	31	27	3	28
28	2	17	33	11	43
39	19	18	42	24	8
25	41	27	39	3	43
9	31	26	27	43	3
21	31	9	1	17	20
29	11	8	9	25	1
33	5	14	26	4	18
30	18	40	4	32	38
26	2	7	28	38	32
8	27	12	1	7	28
33	23	20	45	40	37
5	34	15	16	42	40
7	35	2	26	37	21
11	7	44	18	3	25
19	18	29	9	27	45
43	3	27	12	7	45
3	44	15	5	13	19
37	4	17	6	11	23
43	10	45	34	8	3
4	39	44	38	12	29
9	14	11	30	16	34
41	44	21	35	19	28
39	6	23	45	4	25
21	10	7	15	20	17
8	14	23	33	44	10
9	28	7	22	11	12
37	16	19	30	18	15
24	34	23	32	31	42
23	29	27	24	15	40
3	32	13	30	26	6
45	15	39	35	2	16
11	9	18	16	42	10
35	23	27	26	32	40
26	25	2	34	30	41
10	1	12	30	31	32
16	36	11	38	22	10
32	45	26	1	21	24
3	4	11	23	24	5
15	6	39	18	33	45
26	25	29	33	3	23
41	25	17	18	21	35
20	10	27	41	2	4
6	9	39	14	29	11
15	11	34	7	20	30
4	11	12	1	3	37
15	5	39	41	26	18
10	41	38	4	32	25
14	18	20	25	34	37
43	33	29	41	23	37
43	9	6	22	3	32
16	42	18	10	14	35
3	27	8	20	2	37
24	38	26	20	7	19
32	6	40	2	9	29
14	36	22	5	12	1
29	36	39	32	33	7
16	26	36	23	30	3
3	13	7	45	5	28
27	12	13	5	17	29
16	33	12	23	34	3
27	10	3	22	45	11
17	38	44	24	25	16
8	27	6	18	19	12
25	3	9	27	44	18
27	31	2	8	41	18
2	24	9	21	3	33
43	10	24	44	19	15
21	19	15	33	29	18
1	17	19	23	35	27
40	33	15	43	22	25
10	16	22	1	15	7
40	10	25	13	44	29
5	41	38	23	45	22
42	29	21	40	25	33
36	28	32	7	12	38
4	1	17	32	31	42
44	36	34	45	17	21
